table_year,categoria,marca,modelo,versao,motor,propulsao,transmissao,combustivel,kml_etanol_cidade,kml_etanol_estrada,kml_gasolina_cidade,kml_gasolina_estrada,kml_eletrico_cidade,kml_eletrico_estrada,consumo_mj_km,autonomia_eletrica_km,classificacao_pbe,classificacao_geral,selo_conpet
2022,Extra Grande,AUDI,e-tron Sportback,Performance Black,Elétrico,Elétrico,A,E,,,,,22.7,22.8,0.89,,A,A,-
2022,Extra Grande,AUDI,e-tron,Performance,Elétrico,Elétrico,A,E,,,,,23.0,23.1,0.88,,A,A,-
2022,Extra Grande,AUDI,e-tron,Performance Black,Elétrico,Elétrico,A,E,,,,,23.0,23.1,0.88,,A,A,-
2022,Extra Grande,AUDI,Q5 TFSI e,Performance,2.0 - 16V,Plug-in,A-7,G,,,22.4,21.6,,,0.92,,A,A,SIM
2022,Extra Grande,AUDI,Q5 TFSI e,Performance,2.0 - 16V,Plug-in,A-7,G,,,21.2,21.3,,,0.96,,A,A,SIM
2022,Extra Grande,AUDI,Q5 TFSI e,Performance Black,2.0 - 16V,Plug-in,A-7,G,,,21.2,21.3,,,0.96,,A,A,SIM
2022,Extra Grande,AUDI,Q5 Sportback TFSI e,Performance,2.0 - 16V,Plug-in,A-7,G,,,21.4,21.1,,,0.95,,A,A,SIM
2022,Extra Grande,AUDI,Q5 Sportback TFSI e,Performance,2.0 - 16V,Plug-in,A-7,G,,,21.9,21.5,,,0.93,,A,A,SIM
2022,Extra Grande,AUDI,Q5 Sportback TFSI e,Performance Black,2.0 - 16V,Plug-in,A-7,G,,,21.9,21.5,,,0.93,,A,A,SIM
2022,Extra Grande,AUDI,Q7,Performance,3.0 - 24V,Híbrido,A-8,G,,,6.7,7.8,,,3.14,,E,D,-
2022,Extra Grande,AUDI,RS Q8,-,4.0 - 32V,Híbrido,A-8,G,,,5.5,7.1,,,3.66,,E,E,-
2022,Extra Grande,AUDI,RS 5 Sportback Competition Plus,-,2.9 - 24 V,Combustão,A-8,G,,,6.8,9.6,,,2.86,,E,D,-
2022,Extra Grande,BMW,420i,Cabrio,2.0 - 16V,Combustão,A-8,G,,,9.9,13.3,,,1.96,,A,C,-
2022,Extra Grande,BMW,330e,-,2.0 - 16V,Plug-in,A-8,G,,,21.7,24.6,,,0.88,,A,A,SIM
2022,Extra Grande,BMW,320i,GP Flex,2.0 - 16V,Combustão,A-8,F,7.8,9.4,11.2,13.3,,,1.79,,A,C,-
2022,Extra Grande,BMW,320i,Sport GP Flex,2.0 - 16V,Combustão,A-8,F,7.5,9.1,10.7,13.4,,,1.85,,A,C,-
2022,Extra Grande,BMW,320i,M Sport Flex,2.0 - 16V,Combustão,A-8,F,7.5,9.1,10.7,13.4,,,1.85,,A,C,-
2022,Extra Grande,BMW,530e,-,2.0 - 16V,Plug-in,A-8,G,,,24.0,25.8,,,0.80,,A,A,SIM
2022,Extra Grande,BMW,IX3,-,Elétrico,Elétrico,A,E,,,,,37.9,32.7,0.57,,A,A,-
2022,Extra Grande,BMW,IX xDrive 40,-,Elétrico,Elétrico,A,E,,,,,35.2,29.9,0.62,,A,A,-
2022,Extra Grande,BMW,IX xDrive 50,-,Elétrico,Elétrico,A,E,,,,,36.4,30.2,0.61,,A,A,-
2022,Extra Grande,BMW,i4 40,-,Elétrico,Elétrico,A,E,,,,,35.9,34.5,0.57,,A,A,-
2022,Extra Grande,BMW,320i,GP Flex/ MY23,2.0 - 16V,Combustão,A-8,F,7.5,9.2,10.7,13.2,,,1.86,,A,C,-
2022,Extra Grande,BMW,320i,Sport GP Flex/ MY23,2.0 - 16V,Combustão,A-8,F,7.5,9.2,10.7,13.2,,,1.86,,A,C,-
2022,Extra Grande,BMW,320i,Active Flex/ MY23,2.0 - 16V,Combustão,A-8,F,7.2,9.0,10.4,13.1,,,1.90,,A,C,-
2022,Extra Grande,BMW,320i,M Sport Flex/ MY23,2.0 - 16V,Combustão,A-8,F,7.5,9.1,10.6,13.2,,,1.86,,A,C,-
2022,Extra Grande,BMW,i4,M50,Elétrico,Elétrico,A,E,,,,,28.1,27.3,0.73,,A,A,-
2022,Extra Grande,Chevrolet,EQUINOX,15T PRE,1.5T -16V,Combustão,A-6,G,,,9.0,10.8,,,2.26,,C,C,-
2022,Extra Grande,Chevrolet,EQUINOX,15T RS,1.5T -16V,Combustão,A-6,G,,,9.3,11.5,,,2.16,,C,C,-
2022,Extra Grande,Chevrolet,EQUINOX,15T LT,1.5T -16V,Combustão,A-6,G,,,9.3,11.5,,,2.16,,C,C,-
2022,Extra Grande,Ford,Territory,SEL,1.5 - 16V,Combustão,CVT,G,,,9.4,9.8,,,2.28,,C,C,-
2022,Extra Grande,Ford,Territory,SEL Plus,1.5 - 16V,Combustão,CVT,G,,,9.4,9.8,,,2.28,,C,C,-
2022,Extra Grande,Ford,Territory,Titanium,1.5 - 16V,Combustão,CVT,G,,,9.4,9.8,,,2.28,,C,C,-
2022,Extra Grande,Great Wall,HAVAL H6 HEV,TOP,1.5-16V,Híbrido,A-2,G,,,12.3,13.6,,,1.68,,A,B,SIM
2022,Extra Grande,Great Wall,HAVAL H6 HEV,TOP8,1.5-16V,Híbrido,A-2,G,,,12.3,13.6,,,1.68,,A,B,SIM
2022,Extra Grande,Great Wall,HAVAL H6 HEV,TOP9,1.5-16V,Híbrido,A-2,G,,,12.3,13.6,,,1.68,,A,B,SIM
2022,Extra Grande,Great Wall,HAVAL H6 HEV,TOP10,1.5-16V,Híbrido,A-2,G,,,12.3,13.6,,,1.68,,A,B,SIM
2022,Extra Grande,Great Wall,HAVAL H6 HEV,TOP11,1.5-16V,Híbrido,A-2,G,,,12.3,13.6,,,1.68,,A,B,SIM
2022,Extra Grande,Great Wall,HAVAL H6 HEV,TOP12,1.5-16V,Híbrido,A-2,G,,,12.3,13.6,,,1.68,,A,B,SIM
2022,Extra Grande,Great Wall,HAVAL H6 HEV,TOP1,1.5-16V,Híbrido,A-2,G,,,12.3,13.6,,,1.68,,A,B,SIM
2022,Extra Grande,Great Wall,HAVAL H6 HEV,TOP2,1.5-16V,Híbrido,A-2,G,,,12.3,13.6,,,1.68,,A,B,SIM
2022,Extra Grande,Great Wall,HAVAL H6 HEV,TOP13,1.5-16V,Híbrido,A-2,G,,,12.3,13.6,,,1.68,,A,B,SIM
2022,Extra Grande,Great Wall,HAVAL H6 PHEV,TOP3,1.5-16V,Plug-in,A-2,G,,,25.0,18.6,,,0.93,,A,A,SIM
2022,Extra Grande,Great Wall,HAVAL H6 GT,GT TOP1,1.5-16V,Plug-in,A-2,G,,,24.7,18.2,,,0.95,,A,A,SIM
2022,Extra Grande,Jaguar,I-PACE,E400 FIRSTED,Elétrico,Elétrico,A-1,E,,,,,29.2,26.8,0.72,,A,A,-
2022,Extra Grande,Jaguar,I-PACE,E400 S,Elétrico,Elétrico,A-1,E,,,,,29.2,26.8,0.72,,A,A,-
2022,Extra Grande,Jaguar,I-PACE,E400 SE,Elétrico,Elétrico,A-1,E,,,,,29.2,26.8,0.72,,A,A,-
2022,Extra Grande,Jaguar,I-PACE,E400 HSE,Elétrico,Elétrico,A-1,E,,,,,29.2,26.8,0.72,,A,A,-
2022,Extra Grande,Lexus,NX350H,LUXURY,2.5 - 16V,Híbrido,CVT,G,,,15.3,12.9,,,1.50,,A,B,SIM
2022,Extra Grande,Lexus,NX350H,DYNAMIC,2.5 - 16V,Híbrido,CVT,G,,,15.3,12.9,,,1.50,,A,B,SIM
2022,Extra Grande,Lexus,NX350H,F-SPORT,2.5 - 16V,Híbrido,CVT,G,,,15.3,12.9,,,1.50,,A,B,SIM
2022,Extra Grande,Lexus,ES300H,-,2.5-16V,Híbrido,CVT,G,,,15.8,15.2,,,1.36,,A,B,SIM
2022,Extra Grande,Lexus,ES300H,-,2.5-16V,Híbrido,CVT,G,,,15.8,15.2,,,1.36,,A,B,SIM
2022,Extra Grande,Mercedes-Benz,CLA250,,2.0-16V,Combustão,DCT-7,G,,,9.5,13.3,,,2.01,,B,C,-
2022,Extra Grande,Mercedes-Benz,CLA250,ADV,2.0-16V,Combustão,DCT-7,G,,,9.5,13.3,,,2.01,,B,C,-
2022,Extra Grande,Mercedes-Benz,CLA250,STYLE,2.0-16V,Combustão,DCT-7,G,,,9.5,13.3,,,2.01,,B,C,-
2022,Extra Grande,Mercedes-Benz,CLA250,PROG,2.0-16V,Combustão,DCT-7,G,,,9.5,13.3,,,2.01,,B,C,-
2022,Extra Grande,Mercedes-Benz,C200,AVANT,1.5-16V,Híbrido,A-9,G,,,11.1,13.9,,,1.78,,A,C,-
2022,Extra Grande,Mercedes-Benz,C200,AMG LINE,1.5-16V,Híbrido,A-9,G,,,11.1,13.9,,,1.78,,A,C,-
2022,Extra Grande,Mercedes-Benz,C300,AMG LINE,2.0-16V,Híbrido,A-9,G,,,10.4,12.9,,,1.92,,A,C,-
2022,Extra Grande,Mercedes-Benz,EQC400 4M,,Elétrico,Elétrico,A-1,E,,,,,24.2,23.7,0.85,,A,A,-
2022,Extra Grande,Mercedes-Benz,AMG CLA35 4MATIC,,2.0-16V,Combustão,DCT-7,G,,,9.1,11.1,,,2.23,,C,C,-
2022,Extra Grande,Mercedes-Benz,AMG GLB35 4M,,2.0-16V,Combustão,DCT-8,G,,,8.4,10.0,,,2.45,,D,D,-
2022,Extra Grande,Mercedes-Benz,AMG EQS 53 4M,,Elétrico,Elétrico,A-1,E,16.9,17.0,,,24.4,24.6,0.83,,A,A,-
2022,Extra Grande,Mercedes-Benz,AMG CLA 45S 4M,,2.0-16V,Combustão,DCT-8,G,,,7.9,10.9,,,2.46,,D,D,-
2022,Extra Grande,Mercedes-Benz,GLB200,PROGRESSIVE(L7),1.3-16V,Combustão,DCT-7,G,,,10.0,12.4,,,1.99,,B,C,-
2022,Extra Grande,Mercedes-Benz,E300,EXCLUSIVE,2.0-16V,Combustão,A-9,G,,,8.9,12.0,,,2.20,,C,C,-
2022,Extra Grande,Mercedes-Benz,AMG GLE53 4M,,3.0-24V,Híbrido,A-9,G,,,7.0,8.6,,,2.92,,E,D,-
2022,Extra Grande,Mercedes-Benz,GLS 450 4M,,3.0-24V,Híbrido,A-9,G,,,7.1,8.8,,,2.87,,E,D,-
2022,Extra Grande,Mercedes-Benz,AMG GLC43,,3.0-24V,Combustão,A-9,G,,,6.8,8.7,,,2.98,,E,D,-
2022,Extra Grande,Mercedes-Benz,AMG GLC43,Coupé,3.0-24V,Combustão,A-9,G,,,6.8,8.7,,,2.98,,E,D,-
2022,Extra Grande,PORSCHE,Macan,S,2.9-24V,Combustão,DCT-7,G,,,7.0,8.4,,,2.96,,E,D,-
2022,Extra Grande,PORSCHE,Macan,GTS,2.9-24V,Combustão,DCT-7,G,,,6.8,8.4,,,3.00,,E,D,-
2022,Extra Grande,PORSCHE,Macan,--,2.0-16V,Combustão,DCT-7,G,,,7.4,8.3,,,2.85,,E,D,-
2022,Extra Grande,PORSCHE,Macan,T,2.0-16V,Combustão,DCT-7,G,,,7.4,8.3,,,2.85,,E,D,-
2022,Extra Grande,TOYOTA,RAV4H,SXAWD CNT,2.5 - 16V,Híbrido,CVT,G,,,17.1,14.5,,,1.32,,A,B,SIM
2022,Extra Grande,TOYOTA,RAV4H,S AWD CNT,2.5 - 16V,Híbrido,CVT,G,,,17.1,14.5,,,1.32,,A,B,SIM
2022,Extra Grande,TOYOTA,CAMRY,HV,2.5-16V,Híbrido,CVT,G,,,17.4,15.3,,,1.27,,A,B,SIM
2022,Extra Grande,VW,JETTA,GLI 350 TSI,2.0-16V,Combustão,DCT-7,G,,,9.9,12.2,,,2.03,,B,C,-
2022,Minivan,CHEVROLET,SPIN,AT PREMIER,1.8L -8V,Combustão,A-6,F,6.9,8.7,10.0,12.4,,,2.00,,C,C,-
2022,Minivan,CHEVROLET,SPIN,AT ACT7,1.8L -8V,Combustão,A-6,F,6.9,8.7,10.0,12.4,,,2.00,,C,C,-
2022,Minivan,CHEVROLET,SPIN,AT ACT7,1.8L -8V,Combustão,A-6,F,6.9,8.6,9.8,12.3,,,2.02,,C,C,-
2022,Minivan,CHEVROLET,SPIN,AT PREMIER,1.8L -8V,Combustão,A-6,F,6.9,8.6,9.8,12.3,,,2.02,,C,C,-
2022,Minivan,CHEVROLET,SPIN,AT LT7,1.8L -8V,Combustão,A-6,F,6.9,8.6,9.8,12.3,,,2.02,,C,C,-
2022,Minivan,CHEVROLET,SPIN,AT LT7,1.8L -8V,Combustão,A-6,F,6.9,8.7,10.0,12.4,,,2.00,,C,C,-
2022,Minivan,KIA,CARNIVAL,EX,3.5 - 24V,Combustão,A-8,G,,,7.3,9.9,,,2.71,,E,D,-
2022,Minivan,KIA,CARNIVAL,LX,3.5 - 24V,Combustão,A-8,G,,,7.3,9.9,,,2.71,,E,D,-
2022,Minivan,KIA,CARNIVAL,SX,3.5 - 24V,Combustão,A-8,G,,,7.3,9.9,,,2.71,,E,D,-
2022,Minivan,KIA,CARNIVAL,EX MY23,3.5 - 24V,Combustão,A-8,G,,,7.1,9.7,,,2.76,,E,D,-
2022,Minivan,KIA,CARNIVAL,LX MY23,3.5 - 24V,Combustão,A-8,G,,,7.1,9.7,,,2.76,,E,D,-
2022,Minivan,KIA,CARNIVAL,SX MY23,3.5 - 24V,Combustão,A-8,G,,,7.1,9.7,,,2.76,,E,D,-
2022,Utilitário Esportivo Compacto,BMW,X1,sDrive 18i GP,1.5 - 12V,Combustão,A-7,G,,,11.4,13.5,,,1.77,,B,C,-
2022,Utilitário Esportivo Compacto,BMW,X1,sDrive 18i GP,1.5 - 12V,Combustão,A-7,G,,,11.4,13.5,,,1.77,,B,C,-
2022,Utilitário Esportivo Compacto,BMW,X1,sDrive 20i X Line,2.0 - 16V,Combustão,A-7,G,,,10.7,13.0,,,1.87,,C,C,-
2022,Utilitário Esportivo Compacto,BMW,X1,sDrive 20i X Line,2.0 - 16V,Combustão,A-7,G,,,10.7,13.0,,,1.87,,C,C,-
2022,Utilitário Esportivo Compacto,BMW,X1,sDrive 20i M Sport,2.0 - 16V,Combustão,A-7,G,,,10.6,12.9,,,1.89,,C,C,-
2022,Utilitário Esportivo Compacto,BMW,X1,sDrive 20i M Sport,2.0 - 16V,Combustão,A-7,G,,,10.6,12.9,,,1.89,,C,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,PRO,1.5 -16V,Combustão,CVT,F,7.3,8.4,10.6,12.2,,,1.94,,C,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,PLUS,1.5 -16V,Combustão,CVT,F,7.3,8.4,10.6,12.2,,,1.94,,C,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,LIMITED,1.5 -16V,Combustão,CVT,F,7.3,8.4,10.6,12.2,,,1.94,,C,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,T TA,1.5 -16V,Combustão,CVT,F,7.3,8.4,10.6,12.2,,,1.94,,C,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,TX TA,1.5 -16V,Combustão,CVT,F,7.3,8.4,10.6,12.2,,,1.94,,C,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,TXS TA,1.5 -16V,Combustão,CVT,F,7.3,8.4,10.6,12.2,,,1.94,,C,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,S TA,1.5 -16V,Combustão,CVT,F,7.3,8.4,10.6,12.2,,,1.94,,C,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,ST TA,1.5 -16V,Combustão,CVT,F,7.3,8.4,10.6,12.2,,,1.94,,C,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 3X,STX TA,1.5 -16V,Combustão,CVT,F,7.3,8.4,10.6,12.2,,,1.94,,C,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO,1.5T -16V,Combustão,CVT,F,6.9,8.1,9.9,11.5,,,2.06,,D,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PLUS,1.5T -16V,Combustão,CVT,F,6.9,8.1,9.9,11.5,,,2.06,,D,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PLS 15T,1.5T -16V,Combustão,CVT,F,6.9,8.1,9.9,11.5,,,2.06,,D,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO 15T,1.5T -16V,Combustão,CVT,F,6.9,8.1,9.9,11.5,,,2.06,,D,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,T,1.5T -16V,Combustão,CVT,F,6.9,8.1,9.9,11.5,,,2.06,,D,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,TXS,1.5T -16V,Combustão,CVT,F,6.9,8.1,9.9,11.5,,,2.06,,D,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,H,1.5T -16V,Híbrido,CVT,F,8.7,8.8,11.8,12.3,,,1.76,,B,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO H A,1.5T -16V,Híbrido,CVT,F,8.7,8.8,11.8,12.3,,,1.76,,B,C,-
2022,Utilitário Esportivo Compacto,CAOA CHERY,TIGGO 5X,PRO H,1.5T -16V,Híbrido,CVT,F,8.7,8.8,11.8,12.3,,,1.76,,B,C,-
2022,Utilitário Esportivo Compacto,CHEVROLET,TRACKER,12T A,1.2T - 12 V,Combustão,A-6,F,7.2,9.2,10.4,13.2,,,1.89,,C,C,-
2022,Utilitário Esportivo Compacto,CHEVROLET,TRACKER,12T A LTZ,1.2T - 12 V,Combustão,A-6,F,7.2,9.2,10.4,13.2,,,1.89,,C,C,-
2022,Utilitário Esportivo Compacto,CHEVROLET,TRACKER,12T A PR,1.2T - 12 V,Combustão,A-6,F,7.2,9.2,10.4,13.2,,,1.89,,C,C,-
2022,Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T,1.0T - 12 V,Combustão,M-6,F,8.8,10.5,12.7,14.9,,,1.58,,A,B,SIM
2022,Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A,1.0T - 12 V,Combustão,A-6,F,7.7,9.5,11.2,13.4,,,1.79,,C,C,-
2022,Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A LT,1.0T - 12 V,Combustão,A-6,F,7.7,9.5,11.2,13.4,,,1.79,,C,C,-
2022,Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A LTZ,1.0T - 12 V,Combustão,A-6,F,7.7,9.5,11.2,13.4,,,1.79,,C,C,-
2022,Utilitário Esportivo Compacto,CHEVROLET,TRACKER,T A PR,1.0T - 12 V,Combustão,A-6,F,7.7,9.5,11.2,13.4,,,1.79,,C,C,-
2022,Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,FEEL AT,1.6 16V,Combustão,A-6,F,7.7,8.9,11.2,12.7,,,1.84,,C,C,-
2022,Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,FEEL P,1.6 16V,Combustão,A-6,F,7.7,8.9,11.2,12.7,,,1.84,,C,C,-
2022,Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,LIVE A,1.6 16V,Combustão,A-6,F,7.7,8.9,11.2,12.7,,,1.84,,C,C,-
2022,Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,SHINE,1.6 16V,Combustão,A-6,F,7.7,8.9,11.2,12.7,,,1.84,,C,C,-
2022,Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,XSE AT,1.6 16V,Combustão,A-6,F,7.7,8.9,11.2,12.7,,,1.84,,C,C,-
2022,Utilitário Esportivo Compacto,CITROEN,C4 CACTUS,SHINE T,1.6 16V T,Combustão,A-6,F,8.2,9.5,11.7,13.4,,,1.73,,B,B,-
2022,Utilitário Esportivo Compacto,CITROEN,C3,FEEL 1.0,1.0 6V,Combustão,M-5,F,9.3,10.0,12.9,14.1,,,1.57,,A,B,SIM
2022,Utilitário Esportivo Compacto,CITROEN,C3,LIVE 1.0,1.0 6V,Combustão,M-5,F,9.3,10.0,12.9,14.1,,,1.57,,A,B,SIM
2022,Utilitário Esportivo Compacto,CITROEN,C3,LIVE PK 1.0,1.0 6V,Combustão,M-5,F,9.3,10.0,12.9,14.1,,,1.57,,A,B,SIM
2022,Utilitário Esportivo Compacto,CITROEN,C3,FIRST ED 1.0,1.0 6V,Combustão,M-5,F,9.3,10.0,12.9,14.1,,,1.57,,A,B,SIM
2022,Utilitário Esportivo Compacto,CITROEN,C3,FEEL PK AT,1.6 16V,Combustão,A-6,F,7.2,8.5,10.3,12.4,,,1.96,,C,C,-
2022,Utilitário Esportivo Compacto,CITROEN,C3,FIRST ED AT,1.6 16V,Combustão,A-6,F,7.2,8.5,10.3,12.4,,,1.96,,C,C,-
2022,Utilitário Esportivo Compacto,CITROEN,C3,FEEL 1.6,1.6 16V,Combustão,M-5,F,7.8,9.0,10.9,12.8,,,1.84,,C,C,-
2022,Utilitário Esportivo Compacto,FIAT,ARGO,TREKKING,1.3-8V,Combustão,M-5,F,9.1,10.0,13.0,14.4,,,1.58,,A,B,SIM
2022,Utilitário Esportivo Compacto,FIAT,FASTBACK,AUDACE TF200,1.0 12V T,Combustão,CVT-7,F,8.4,10.2,11.9,14.6,,,1.65,,B,B,-
2022,Utilitário Esportivo Compacto,FIAT,FASTBACK,DRIVE TF200,1.0 12V T,Combustão,CVT-7,F,8.4,10.2,11.9,14.6,,,1.65,,B,B,-
2022,Utilitário Esportivo Compacto,FIAT,FASTBACK,IMPETUS TF200,1.0 12V T,Combustão,CVT-7,F,8.1,9.7,11.3,13.9,,,1.74,,B,B,-
2022,Utilitário Esportivo Compacto,FIAT,FASTBACK,TURBO 270,1.0 12V T,Combustão,A-6,F,7.9,9.7,11.3,13.6,,,1.76,,B,C,-
2022,Utilitário Esportivo Compacto,FIAT,PULSE,IMPETUS TF200,1.0 12V T,Combustão,CVT-7,F,8.5,10.2,12.0,14.6,,,1.64,,B,B,-
2022,Utilitário Esportivo Compacto,FIAT,PULSE,AUDACE TF200,1.0 12V T,Combustão,CVT-7,F,8.5,10.2,12.0,14.6,,,1.64,,B,B,-
2022,Utilitário Esportivo Compacto,FIAT,PULSE,DRIVE TF200,1.0 12V T,Combustão,CVT-7,F,8.5,10.2,12.0,14.6,,,1.64,,B,B,-
2022,Utilitário Esportivo Compacto,FIAT,PULSE,DRIVE AT,1.3-8V,Combustão,CVT-7,F,9.2,10.4,12.9,14.3,,,1.56,,A,B,SIM
2022,Utilitário Esportivo Compacto,FIAT,PULSE,MT,1.3-8V,Combustão,M-5,F,9.1,10.1,12.6,14.7,,,1.57,,A,B,SIM
2022,Utilitário Esportivo Compacto,Hyundai,CRETA,Comfort,1.0-12V T,Combustão,A-6,F,8.2,8.9,12.0,12.2,,,1.78,,C,C,-
2022,Utilitário Esportivo Compacto,Hyundai,CRETA,Limited,1.0-12V T,Combustão,A-6,F,8.2,8.9,12.0,12.2,,,1.78,,C,C,-
2022,Utilitário Esportivo Compacto,Hyundai,CRETA,Platinum,1.0-12V T,Combustão,A-6,F,8.2,8.9,12.0,12.2,,,1.78,,C,C,-
2022,Utilitário Esportivo Compacto,Hyundai,CRETA,Ultimate,2.0-16V,Combustão,A-6,F,7.7,8.9,10.9,12.5,,,1.86,,C,C,-
2022,Utilitário Esportivo Compacto,Hyundai,CRETA,Action,1.6-16V,Combustão,A-6,F,7.1,8.1,10.1,11.5,,,2.03,,D,C,-
2022,Utilitário Esportivo Compacto,Jac,e-JS4,e-JS4,Elétrico,Elétrico,A,E,,,,,46.1,40.3,0.47,,A,A,-
2022,Utilitário Esportivo Compacto,JEEP,RENEGADE,LIMITED TF,1.3 16V T,Combustão,A-6,F,7.7,9.1,11.0,12.8,,,1.83,,C,C,-
2022,Utilitário Esportivo Compacto,JEEP,RENEGADE,LONGITUDE TF,1.3 16V T,Combustão,A-6,F,7.7,9.1,11.0,12.8,,,1.83,,C,C,-
2022,Utilitário Esportivo Compacto,JEEP,RENEGADE,SPORT TF,1.3 16V T,Combustão,A-6,F,7.7,9.1,11.0,12.8,,,1.83,,C,C,-
2022,Utilitário Esportivo Compacto,NISSAN,Kicks,SENSE,1.6-16V,Combustão,M-5,F,7.8,9.1,11.6,13.3,,,1.78,,C,C,-
2022,Utilitário Esportivo Compacto,NISSAN,Kicks,SENSE,1.6-16V,Combustão,CVT,F,7.8,9.6,11.4,13.9,,,1.75,,B,C,-
2022,Utilitário Esportivo Compacto,NISSAN,Kicks,EXCLUSI,1.6-16V,Combustão,CVT,F,7.8,9.6,11.4,13.9,,,1.75,,B,C,-
2022,Utilitário Esportivo Compacto,NISSAN,Kicks,ACTIVE,1.6-16V,Combustão,CVT,F,7.8,9.6,11.4,13.9,,,1.75,,B,C,-
2022,Utilitário Esportivo Compacto,NISSAN,Kicks,ADVANCE,1.6-16V,Combustão,CVT,F,7.8,9.6,11.4,13.9,,,1.75,,B,C,-
2022,Utilitário Esportivo Compacto,PEUGEOT,2008,GRF THP AT,1.6-16V T,Combustão,A-6,F,7.8,9.1,11.2,12.9,,,1.81,,C,C,-
2022,Utilitário Esportivo Compacto,PEUGEOT,2008,GRIFFE EAT6,1.6-16V,Combustão,A-6,F,7.6,8.6,11.0,12.4,,,1.87,,C,C,-
2022,Utilitário Esportivo Compacto,PEUGEOT,2008,ALLURE EAT6,1.6-16V,Combustão,A-6,F,7.6,8.6,11.0,12.4,,,1.87,,C,C,-
2022,Utilitário Esportivo Compacto,PEUGEOT,2008,ALLURE PK,1.6-16V,Combustão,A-6,F,7.6,8.6,11.0,12.4,,,1.87,,C,C,-
2022,Utilitário Esportivo Compacto,Renault,Kwid,Zen,1.0-12V,Combustão,M-5,F,10.8,11.0,15.3,15.7,,,1.36,,A,B,SIM
2022,Utilitário Esportivo Compacto,Renault,Kwid,Intense,1.0-12V,Combustão,M-5,F,10.8,11.0,15.3,15.7,,,1.36,,A,B,SIM
2022,Utilitário Esportivo Compacto,Renault,Kwid,Outsider,1.0-12V,Combustão,M-5,F,10.8,11.0,15.3,15.7,,,1.36,,A,B,SIM
2022,Utilitário Esportivo Compacto,Renault,Kwid,Intense Biton,1.0-12V,Combustão,M-5,F,10.8,11.0,15.3,15.7,,,1.36,,A,B,SIM
2022,Utilitário Esportivo Compacto,Renault,Sandero,SZE,1.6-16V,Combustão,M-5,F,8.3,8.5,11.8,12.1,,,1.80,,C,C,-
2022,Utilitário Esportivo Compacto,VW,NIVUS,COMFORTLINE 200TSI AUTOMÁTICO,1.0-12V,Combustão,A - 6,F,8.3,10.1,12.1,14.2,,,1.66,,B,B,-
2022,Utilitário Esportivo Compacto,VW,NIVUS,HIGHLINE 200TSI AUTOMÁTICO,1.0-12V,Combustão,A - 6,F,8.3,10.1,12.1,14.2,,,1.66,,B,B,-
2022,Utilitário Esportivo Compacto 4x4,JEEP,RENEGADE,S (OPT 400),1.3 16V T,Combustão,A-9,F,6.3,7.6,9.1,10.8,,,2.24,,E,C,-
2022,Utilitário Esportivo Compacto 4x4,JEEP,RENEGADE,S,1.3 16V T,Combustão,A-9,F,6.3,7.6,9.1,10.8,,,2.24,,E,C,-
2022,Utilitário Esportivo Grande,AUDI,Q3,Prestige,2.0 - 16V,Combustão,A-8,G,,,7.3,9.5,,,2.73,,E,D,-
2022,Utilitário Esportivo Grande,AUDI,Q3,Performance,2.0 - 16V,Combustão,A-8,G,,,7.3,9.5,,,2.73,,E,D,-
2022,Utilitário Esportivo Grande,AUDI,Q3,Prestige,2.0 - 16V,Combustão,A-8,G,,,8.0,10.3,,,2.50,,E,D,-
